sample_id,year,month,day,date,time,latitude,longitude,station_num,station_depth,sampling_depth,group,species,group_species,count,
10876,2013,Aug,10,2013-08-10,,16.37073,119.93401,W3,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,1040,
10877,2013,Aug,10,2013-08-10,,16.37073,119.93401,W3,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,4640,
10878,2013,Aug,10,2013-08-10,,16.37073,119.93401,W3,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,80,
10879,2013,Aug,10,2013-08-10,,16.37073,119.93401,W3,,1,Dinoflagellate,Protoperdinium  pellucidum,DF-Protoperdinium  pellucidum,400,
10880,2013,Aug,10,2013-08-10,,16.37073,119.93401,W3,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,18160,
10881,2013,Aug,10,2013-08-10,,16.37073,119.93401,W3,,1,Diatom,Skeletonema,D-Skeletonema,480,
10882,2013,Aug,10,2013-08-10,,16.37073,119.93401,W3,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,700,
10883,2013,Aug,10,2013-08-10,,16.32003,119.93384,W8,,1,Dinoflagellate,Gonyaulax verior,DF-Gonyaulax verior,80,
10884,2013,Aug,10,2013-08-10,,16.32003,119.93384,W8,,1,Silicoflagellate,Favella sp.,SF-Favella sp.,160,
10885,2013,Aug,10,2013-08-10,,16.32003,119.93384,W8,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,560,
10886,2013,Aug,10,2013-08-10,,16.32003,119.93384,W8,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,720,
10887,2013,Aug,10,2013-08-10,,16.32003,119.93384,W8,,1,Dinoflagellate,Protoperidinium spp.,DF-Protoperidinium spp.,40,
10888,2013,Aug,10,2013-08-10,,16.32003,119.93384,W8,,1,Dinoflagellate,Protoperdinium  pellucidum,DF-Protoperdinium  pellucidum,80,
10889,2013,Aug,10,2013-08-10,,16.32003,119.93384,W8,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,16160,
10890,2013,Aug,10,2013-08-10,,16.32003,119.93384,W8,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,720,
10891,2013,Aug,10,2013-08-10,,16.34775,119.93452,W9,,1,Dinoflagellate,Ceratium furca,DF-Ceratium furca,40,
10892,2013,Aug,10,2013-08-10,,16.34775,119.93452,W9,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,160,
10893,2013,Aug,10,2013-08-10,,16.34775,119.93452,W9,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,880,
10894,2013,Aug,10,2013-08-10,,16.34775,119.93452,W9,,1,Dinoflagellate,Protoperidinium spp.,DF-Protoperidinium spp.,960,
10895,2013,Aug,10,2013-08-10,,16.34775,119.93452,W9,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,80,
10896,2013,Aug,10,2013-08-10,,16.34775,119.93452,W9,,1,Dinoflagellate,Protoperinium oblongum,DF-Protoperinium oblongum,80,
10897,2013,Aug,10,2013-08-10,,16.34775,119.93452,W9,,1,Diatom,Pseudonitzschia spp.,D-Pseudonitzschia spp.,160,
10898,2013,Aug,10,2013-08-10,,16.34775,119.93452,W9,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,22640,
10899,2013,Aug,10,2013-08-10,,16.34775,119.93452,W9,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,80,
10900,2013,Aug,10,2013-08-10,,16.34775,119.93452,W9,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,160,
10901,2013,Aug,10,2013-08-10,,16.37052,119.94857,W10,,1,Dinoflagellate,Ceratium furca,DF-Ceratium furca,80,
10902,2013,Aug,10,2013-08-10,,16.37052,119.94857,W10,,1,Diatom,Navicula  spp.,D-Navicula  spp.,160,
10903,2013,Aug,10,2013-08-10,,16.37052,119.94857,W10,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,1200,
10904,2013,Aug,10,2013-08-10,,16.37052,119.94857,W10,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,2240,
10905,2013,Aug,10,2013-08-10,,16.37052,119.94857,W10,,1,Dinoflagellate,Protoperidinium spp.,DF-Protoperidinium spp.,160,
10906,2013,Aug,10,2013-08-10,,16.37052,119.94857,W10,,1,Diatom,Pseudonitzschia spp.,D-Pseudonitzschia spp.,1040,
10907,2013,Aug,10,2013-08-10,,16.37052,119.94857,W10,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,2800,
10908,2013,Aug,10,2013-08-10,,16.37052,119.94857,W10,,1,Diatom,Skeletonema,D-Skeletonema,380,
10909,2013,Aug,10,2013-08-10,,16.37052,119.94857,W10,,1,Diatom,Helicotheca tamensis,D-Helicotheca tamensis,80,
10910,2013,Aug,10,2013-08-10,,16.38326,119.92616,W11,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,720,
10911,2013,Aug,10,2013-08-10,,16.38326,119.92616,W11,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,7680,
10912,2013,Aug,10,2013-08-10,,16.38326,119.92616,W11,,1,Dinoflagellate,Protoperidinium spp.,DF-Protoperidinium spp.,400,
10913,2013,Aug,10,2013-08-10,,16.38326,119.92616,W11,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,240,
10914,2013,Aug,10,2013-08-10,,16.38326,119.92616,W11,,1,Dinoflagellate,Protoperdinium  pellucidum,DF-Protoperdinium  pellucidum,40,
10915,2013,Aug,10,2013-08-10,,16.38326,119.92616,W11,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,17360,
10916,2013,Aug,10,2013-08-10,,16.38326,119.92616,W11,,1,Diatom,Skeletonema,D-Skeletonema,640,
10917,2013,Aug,10,2013-08-10,,16.38326,119.92616,W11,,1,Diatom,Helicotheca tamensis,D-Helicotheca tamensis,160,
10918,2013,Aug,10,2013-08-10,,16.38326,119.92616,W11,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,160,
10919,2013,Aug,10,2013-08-10,,16.38326,119.92616,W11,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,1280,
10920,2013,Aug,15,2013-08-15,,16.34775,119.93375,A1,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,80,
10921,2013,Aug,15,2013-08-15,,16.34775,119.93375,A1,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,400,
10922,2013,Aug,15,2013-08-15,,16.34775,119.93375,A1,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,320,
10923,2013,Aug,15,2013-08-15,,16.34775,119.93375,A1,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,80,
10924,2013,Aug,15,2013-08-15,,16.34775,119.93452,A2,,1,Diatom,Navicula  spp.,D-Navicula  spp.,80,
10925,2013,Aug,15,2013-08-15,,16.34775,119.93452,A2,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,3120,
10926,2013,Aug,15,2013-08-15,,16.34775,119.93452,A2,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,80,
10927,2013,Aug,15,2013-08-15,,16.34775,119.93452,A2,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,2080,
10928,2013,Aug,15,2013-08-15,,16.34775,119.93452,A2,,1,Diatom,Skeletonema,D-Skeletonema,400,
10929,2013,Aug,15,2013-08-15,,16.34775,119.93452,A2,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,1440,
10930,2013,Aug,15,2013-08-15,,16.33431,119.95731,A3,,1,Diatom,Navicula  spp.,D-Navicula  spp.,80,
10931,2013,Aug,15,2013-08-15,,16.33431,119.95731,A3,,1,Diatom,Pleurosigma sp2,D-Pleurosigma sp. 2,80,
10932,2013,Aug,15,2013-08-15,,16.33431,119.95731,A3,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,880,
10933,2013,Aug,15,2013-08-15,,16.33431,119.95731,A3,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,880,
10934,2013,Aug,15,2013-08-15,,16.33431,119.95731,A3,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,80,
10935,2013,Aug,15,2013-08-15,,16.33431,119.95731,A3,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,400,
10936,2013,Aug,15,2013-08-15,,16.28459,119.92285,A4,,1,Diatom,Pleurosigma spp.,D-Pleurosigma spp.,160,
10937,2013,Aug,15,2013-08-15,,16.28459,119.92285,A4,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,160,
10938,2013,Aug,15,2013-08-15,,16.27365,119.92599,A5,,1,Dinoflagellate,Cyst,DF-Cyst,80,
10939,2013,Aug,15,2013-08-15,,16.27365,119.92599,A5,,1,Diatom,Navicula  spp.,D-Navicula  spp.,160,
10940,2013,Aug,15,2013-08-15,,16.27365,119.92599,A5,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,80,
10941,2013,Aug,15,2013-08-15,,16.39578,119.90667,RVA3,,1,Diatom,Navicula  spp.,D-Navicula  spp.,80,
10942,2013,Aug,15,2013-08-15,,16.39578,119.90667,RVA3,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,320,
10943,2013,Aug,15,2013-08-15,,16.39578,119.90667,RVA3,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,2400,
10944,2013,Aug,15,2013-08-15,,16.39578,119.90667,RVA3,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,320,
10945,2013,Aug,15,2013-08-15,,16.30944,119.92063,TS1,,1,Diatom,Navicula  spp.,D-Navicula  spp.,160,
10946,2013,Aug,15,2013-08-15,,16.38339,119.91585,TS2,,1,Dinoflagellate,Ceratium furca,DF-Ceratium furca,80,
10947,2013,Aug,15,2013-08-15,,16.38339,119.91585,TS2,,1,Dinoflagellate,Cyst,DF-Cyst,80,
10948,2013,Aug,15,2013-08-15,,16.38339,119.91585,TS2,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,80,
10949,2013,Aug,15,2013-08-15,,16.38339,119.91585,TS2,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,16000,
10950,2013,Aug,15,2013-08-15,,16.38339,119.91585,TS2,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,4400,
10951,2013,Aug,15,2013-08-15,,16.38339,119.91585,TS2,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,1680,
10952,2013,Aug,15,2013-08-15,,16.34927,119.94606,W1,,1,Diatom,Navicula  spp.,D-Navicula  spp.,240,
10953,2013,Aug,15,2013-08-15,,16.34927,119.94606,W1,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,240,
10954,2013,Aug,15,2013-08-15,,16.34927,119.94606,W1,,1,Diatom,Pleurosigma spp.,D-Pleurosigma spp.,80,
10955,2013,Aug,15,2013-08-15,,16.34927,119.94606,W1,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,2480,
10956,2013,Aug,15,2013-08-15,,16.34927,119.94606,W1,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,800,
10957,2013,Aug,15,2013-08-15,,16.34927,119.94606,W1,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,160,
10958,2013,Aug,15,2013-08-15,,16.34927,119.94606,W1,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,320,
10959,2013,Aug,15,2013-08-15,,16.33668,119.94476,W2A,,1,Diatom,Navicula  spp.,D-Navicula  spp.,80,
10960,2013,Aug,15,2013-08-15,,16.33668,119.94476,W2A,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,1040,
10961,2013,Aug,15,2013-08-15,,16.33668,119.94476,W2A,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,3280,
10962,2013,Aug,15,2013-08-15,,16.33668,119.94476,W2A,,1,Cyanobacteria,Trichodesmium sp.,CYN-Trichodesmium sp.,80,
10963,2013,Aug,15,2013-08-15,,16.33668,119.94476,W2A,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,80,
10964,2013,Aug,15,2013-08-15,,16.33668,119.94476,W2A,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,480,
10965,2013,Aug,15,2013-08-15,,16.37073,119.93401,W3,,1,Diatom,Navicula  spp.,D-Navicula  spp.,80,
10966,2013,Aug,15,2013-08-15,,16.37073,119.93401,W3,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,80,
10967,2013,Aug,15,2013-08-15,,16.37073,119.93401,W3,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,240,
10968,2013,Aug,15,2013-08-15,,16.37073,119.93401,W3,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,6480,
10969,2013,Aug,15,2013-08-15,,16.37073,119.93401,W3,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,320,
10970,2013,Aug,15,2013-08-15,,16.32003,119.93384,W8,,1,Diatom,Navicula  spp.,D-Navicula  spp.,80,
10971,2013,Aug,15,2013-08-15,,16.32003,119.93384,W8,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,160,
10972,2013,Aug,15,2013-08-15,,16.32003,119.93384,W8,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,80,
10973,2013,Aug,15,2013-08-15,,16.37052,119.94857,W10,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,480,
10974,2013,Aug,15,2013-08-15,,16.37052,119.94857,W10,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,1120,
10975,2013,Aug,15,2013-08-15,,16.37052,119.94857,W10,,1,Dinoflagellate,Protoperidinium spp.,DF-Protoperidinium spp.,160,
10976,2013,Aug,15,2013-08-15,,16.37052,119.94857,W10,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,10400,
10977,2013,Aug,15,2013-08-15,,16.37052,119.94857,W10,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,160,
10978,2013,Aug,15,2013-08-15,,16.37052,119.94857,W10,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,1680,
10979,2013,Aug,15,2013-08-15,,16.38326,119.92616,W11,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,80,
10980,2013,Aug,15,2013-08-15,,16.38326,119.92616,W11,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,3840,
10981,2013,Aug,15,2013-08-15,,16.38326,119.92616,W11,,1,Diatom,Helicotheca tamensis,D-Helicotheca tamensis,80,
10982,2013,Aug,15,2013-08-15,,16.38326,119.92616,W11,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,640,
10983,2013,Aug,15,2013-08-15,,16.38326,119.92616,W11,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,880,
10984,2013,Aug,19,2013-08-19,,16.38326,119.92616,W11,,1,Dinoflagellate,Ceratium furca,DF-Ceratium furca,80,
10985,2013,Aug,19,2013-08-19,,16.38326,119.92616,W11,,1,Dinoflagellate,Cyst,DF-Cyst,80,
10986,2013,Aug,19,2013-08-19,,16.38326,119.92616,W11,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,320,
10987,2013,Aug,19,2013-08-19,,16.38326,119.92616,W11,,1,Diatom,Pleurosigma spp.,D-Pleurosigma spp.,80,
10988,2013,Aug,19,2013-08-19,,16.38326,119.92616,W11,,1,Diatom,Pseudonitzschia spp.,D-Pseudonitzschia spp.,160,
10989,2013,Aug,19,2013-08-19,,16.38326,119.92616,W11,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,16320,
10990,2013,Aug,19,2013-08-19,,16.38326,119.92616,W11,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,7200,
10991,2013,Aug,19,2013-08-19,,16.38326,119.92616,W11,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,640,
10992,2013,Aug,19,2013-08-19,,16.37052,119.94857,W10,,1,Dinoflagellate,Cyst,DF-Cyst,160,
10993,2013,Aug,19,2013-08-19,,16.37052,119.94857,W10,,1,Dinoflagellate,Gonyaulax verior,DF-Gonyaulax verior,80,
10994,2013,Aug,19,2013-08-19,,16.37052,119.94857,W10,,1,Dinoflagellate,Oxytoxum spp.,DF-Oxytoxum spp.,160,
10995,2013,Aug,19,2013-08-19,,16.37052,119.94857,W10,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,560,
10996,2013,Aug,19,2013-08-19,,16.37052,119.94857,W10,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,320,
10997,2013,Aug,19,2013-08-19,,16.37052,119.94857,W10,,1,Dinoflagellate,Protoperidinium spp.,DF-Protoperidinium spp.,240,
10998,2013,Aug,19,2013-08-19,,16.37052,119.94857,W10,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,38720,
10999,2013,Aug,19,2013-08-19,,16.37052,119.94857,W10,,1,Cyanobacteria,Trichodesmium sp.,CYN-Trichodesmium sp.,80,
11000,2013,Aug,19,2013-08-19,,16.37052,119.94857,W10,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,15200,
11001,2013,Aug,19,2013-08-19,,16.34775,119.93452,W9,,1,Dinoflagellate,Alexandrium spp.,DF-Alexandrium spp.,80,
11002,2013,Aug,19,2013-08-19,,16.34775,119.93452,W9,,1,Diatom,Navicula  spp.,D-Navicula  spp.,800,
11003,2013,Aug,19,2013-08-19,,16.34775,119.93452,W9,,1,Dinoflagellate,Oxytoxum spp.,DF-Oxytoxum spp.,80,
11004,2013,Aug,19,2013-08-19,,16.34775,119.93452,W9,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,160,
11005,2013,Aug,19,2013-08-19,,16.34775,119.93452,W9,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,400,
11006,2013,Aug,19,2013-08-19,,16.34775,119.93452,W9,,1,Diatom,Pseudonitzschia spp.,D-Pseudonitzschia spp.,240,
11007,2013,Aug,19,2013-08-19,,16.34775,119.93452,W9,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,1520,
11008,2013,Aug,19,2013-08-19,,16.34775,119.93452,W9,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,9200,
11009,2013,Aug,19,2013-08-19,,16.34775,119.93452,W9,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,2720,
11010,2013,Aug,19,2013-08-19,,16.32003,119.93384,W8,,1,Dinoflagellate,Alexandrium spp.,DF-Alexandrium spp.,320,
11011,2013,Aug,19,2013-08-19,,16.32003,119.93384,W8,,1,Diatom,Navicula  spp.,D-Navicula  spp.,240,
11012,2013,Aug,19,2013-08-19,,16.32003,119.93384,W8,,1,Dinoflagellate,Oxytoxum spp.,DF-Oxytoxum spp.,240,
11013,2013,Aug,19,2013-08-19,,16.32003,119.93384,W8,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,80,
11014,2013,Aug,19,2013-08-19,,16.32003,119.93384,W8,,1,Diatom,Pleurosigma spp.,D-Pleurosigma spp.,80,
11015,2013,Aug,19,2013-08-19,,16.32003,119.93384,W8,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,240,
11016,2013,Aug,19,2013-08-19,,16.32003,119.93384,W8,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,1280,
11017,2013,Aug,19,2013-08-19,,16.32003,119.93384,W8,,1,Cyanobacteria,Trichodesmium sp.,CYN-Trichodesmium sp.,80,
11018,2013,Aug,19,2013-08-19,,16.32003,119.93384,W8,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,4000,
11019,2013,Aug,19,2013-08-19,,16.32003,119.93384,W8,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,4080,
11020,2013,Aug,19,2013-08-19,,16.37073,119.93401,W3,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,160,
11021,2013,Aug,19,2013-08-19,,16.37073,119.93401,W3,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,880,
11022,2013,Aug,19,2013-08-19,,16.37073,119.93401,W3,,1,Diatom,Pseudonitzschia spp.,D-Pseudonitzschia spp.,160,
11023,2013,Aug,19,2013-08-19,,16.37073,119.93401,W3,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,12800,
11024,2013,Aug,19,2013-08-19,,16.37073,119.93401,W3,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,7440,
11025,2013,Aug,19,2013-08-19,,16.37073,119.93401,W3,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,640,
11026,2013,Aug,19,2013-08-19,,16.33668,119.94476,W2A,,1,Dinoflagellate,Gyrodinium,DF-Gyrodinium,80,
11027,2013,Aug,19,2013-08-19,,16.33668,119.94476,W2A,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,320,
11028,2013,Aug,19,2013-08-19,,16.33668,119.94476,W2A,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,480,
11029,2013,Aug,19,2013-08-19,,16.33668,119.94476,W2A,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,11600,
11030,2013,Aug,19,2013-08-19,,16.33668,119.94476,W2A,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,3760,
11031,2013,Aug,19,2013-08-19,,16.34927,119.94606,W1,,1,Dinoflagellate,Gyrodinium,DF-Gyrodinium,240,
11032,2013,Aug,19,2013-08-19,,16.34927,119.94606,W1,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,160,
11033,2013,Aug,19,2013-08-19,,16.34927,119.94606,W1,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,1920,
11034,2013,Aug,19,2013-08-19,,16.34927,119.94606,W1,,1,Dinoflagellate,Protoperidinium spp.,DF-Protoperidinium spp.,80,
11035,2013,Aug,19,2013-08-19,,16.34927,119.94606,W1,,1,Diatom,Pseudonitzschia spp.,D-Pseudonitzschia spp.,400,
11036,2013,Aug,19,2013-08-19,,16.34927,119.94606,W1,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,13840,
11037,2013,Aug,19,2013-08-19,,16.34927,119.94606,W1,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,1280,
11038,2013,Aug,19,2013-08-19,,16.34927,119.94606,W1,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,320,
11039,2013,Aug,19,2013-08-19,,16.38339,119.91585,TS2,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,80,
11040,2013,Aug,19,2013-08-19,,16.38339,119.91585,TS2,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,400,
11041,2013,Aug,19,2013-08-19,,16.38339,119.91585,TS2,,1,Diatom,Pseudonitzschia spp.,D-Pseudonitzschia spp.,80,
11042,2013,Aug,19,2013-08-19,,16.38339,119.91585,TS2,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,11040,
11043,2013,Aug,19,2013-08-19,,16.38339,119.91585,TS2,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,2160,
11044,2013,Aug,19,2013-08-19,,16.38339,119.91585,TS2,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,160,
11045,2013,Aug,19,2013-08-19,,16.30944,119.92063,TS1,,1,Diatom,Navicula  spp.,D-Navicula  spp.,80,
11046,2013,Aug,19,2013-08-19,,16.30944,119.92063,TS1,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,80,
11047,2013,Aug,19,2013-08-19,,16.30944,119.92063,TS1,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,2240,
11048,2013,Aug,19,2013-08-19,,16.30944,119.92063,TS1,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,2160,
11049,2013,Aug,19,2013-08-19,,16.39578,119.90667,RVA3,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,17680,
11050,2013,Aug,19,2013-08-19,,16.39578,119.90667,RVA3,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,80,
11051,2013,Aug,19,2013-08-19,,16.27365,119.92599,A5,,1,Diatom,Navicula  spp.,D-Navicula  spp.,80,
11052,2013,Aug,19,2013-08-19,,16.27365,119.92599,A5,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,160,
11053,2013,Aug,19,2013-08-19,,16.27365,119.92599,A5,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,80,
11054,2013,Aug,19,2013-08-19,,16.27365,119.92599,A5,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,240,
11055,2013,Aug,19,2013-08-19,,16.27365,119.92599,A5,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,400,
11056,2013,Aug,19,2013-08-19,,16.28459,119.92285,A4,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,480,
11057,2013,Aug,19,2013-08-19,,16.28459,119.92285,A4,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,800,
11058,2013,Aug,19,2013-08-19,,16.33431,119.95731,A3,,1,Dinoflagellate,Cyst,DF-Cyst,80,
11059,2013,Aug,19,2013-08-19,,16.33431,119.95731,A3,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,400,
11060,2013,Aug,19,2013-08-19,,16.33431,119.95731,A3,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,7360,
11061,2013,Aug,19,2013-08-19,,16.33431,119.95731,A3,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,3440,
11062,2013,Aug,19,2013-08-19,,16.34775,119.93452,A2,,1,Dinoflagellate,Alexandrium spp.,DF-Alexandrium spp.,1920,
11063,2013,Aug,19,2013-08-19,,16.34775,119.93452,A2,,1,Diatom,Navicula  spp.,D-Navicula  spp.,160,
11064,2013,Aug,19,2013-08-19,,16.34775,119.93452,A2,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,80,
11065,2013,Aug,19,2013-08-19,,16.34775,119.93452,A2,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,240,
11066,2013,Aug,19,2013-08-19,,16.34775,119.93452,A2,,1,Dinoflagellate,Protoperidinium spp.,DF-Protoperidinium spp.,80,
11067,2013,Aug,19,2013-08-19,,16.34775,119.93452,A2,,1,Diatom,Rhizosolenia sp2,D-Rhizosolenia sp. 2,560,
11068,2013,Aug,19,2013-08-19,,16.34775,119.93452,A2,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,3040,
11069,2013,Aug,19,2013-08-19,,16.34775,119.93452,A2,,1,Silicoflagellate,Tintinopsis,SF-Tintinopsis,1520,
11070,2013,Aug,19,2013-08-19,,16.34775,119.93375,A1,,1,Dinoflagellate,Alexandrium spp.,DF-Alexandrium spp.,640,
11071,2013,Aug,19,2013-08-19,,16.34775,119.93375,A1,,1,Diatom,Cylindricotheca closterium,D-Cylindricotheca closterium,80,
11072,2013,Aug,19,2013-08-19,,16.34775,119.93375,A1,,1,Dinoflagellate,Cyst,DF-Cyst,80,
11073,2013,Aug,19,2013-08-19,,16.34775,119.93375,A1,,1,Diatom,Navicula  spp.,D-Navicula  spp.,160,
11074,2013,Aug,19,2013-08-19,,16.34775,119.93375,A1,,1,Diatom,Pleurosigma sp1,D-Pleurosigma sp. 1,80,
11075,2013,Aug,19,2013-08-19,,16.34775,119.93375,A1,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,80,
